gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth,hub,authority,betweenness,net_kzt,n_seed_in,in_cycle,turnover_days,in_tx,out_tx
100000004687282100,terminal,0.63,4,0.28120000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00033039134200000002,0,2,False,False,0,0,0,20000,0,False,-1,1,0
100000004689658100,peripheral,0.10000000000000001,6,0.41980000000000001,Недостаточно структурных признаков; вх 456100 KZT/1 перев.; исх 7092 KZT/1 перев.,1,1,456100,7092,0.00038400670100000001,0.015549221661916246,3,False,False,0,0,1.9220244999999999e-05,449008,0,False,-1,1,1
100000004691350100,terminal,0.34999999999999998,50,0.35160000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 13300 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,13300,0,0.00088045508800000001,0,4,False,True,0,0,0,13300,0,False,-1,1,0
100000004692798100,peripheral,0.10000000000000001,12,0.57350000000000001,Недостаточно структурных признаков; вх 240305 KZT/4 перев.; исх 15000 KZT/2 перев.,2,1,240305,15000,0.0020066486830000001,0.062420673727138429,1,False,False,0,0,1.9814700000000001e-07,225305,1,True,0,4,2
100000004697956100,transit,1,8,0.45989999999999998,"Признаки транзита: out/in=1, цикл=1; вх 10000 KZT/1 перев.; исх 10000 KZT/1 перев.",1,1,10000,10000,0.00046560955700000002,1,3,False,False,0,0,0,0,0,True,3,1,1
100000004698193100,peripheral,0.10000000000000001,8,0.53710000000000002,Недостаточно структурных признаков; вх 222700 KZT/15 перев.; исх 38000 KZT/5 перев.,2,3,222700,38000,0.00081890699100000005,0.17063313875168387,2,False,False,0,0,1.585175e-06,184700,0,True,3,15,5
100000004707703100,transit,0.70099999999999996,4,0.69820000000000004,"Признаки транзита: out/in=0.968, цикл=0; вх 239300 KZT/3 перев.; исх 231650 KZT/6 перев.",2,5,239300,231650,0.00063164217900000001,0.96803175929795238,1,False,False,0,0,0.00016109339,7650,1,False,0.5,3,6
100000004713684100,terminal,0.71399999999999997,0,0.18590000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 37500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,37500,0,0.00028613454200000001,0,3,False,False,0,0,0,37500,0,False,-1,1,0
100000004714705100,peripheral,0.10000000000000001,19,0.062399999999999997,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/1; перев. 0/1,0,1,0,36550,0.000284037286,-1,0,True,False,0,0,0,-36550,0,False,-1,0,1
100000004715209100,distributor,0.48299999999999998,2,0.60860000000000003,"Признаки распределения: 5 получателей, hub=0; вх 5000 KZT/1 перев.; исх 350450 KZT/17 перев.",1,5,5000,350450,0.000285998606,70.090000000000003,3,False,False,0,0,7.7673566000000002e-05,-345450,0,True,5,1,17
100000004717647100,distributor,0.496,45,0.85189999999999999,"Признаки распределения: 5 получателей, hub=0; вх 300000 KZT/2 перев.; исх 2.24e+06 KZT/10 перев.",1,5,300000,2240000,0.0010148146579999999,7.4666666666666668,3,False,False,0,0,7.7673566000000002e-05,-1940000,0,True,0,2,10
100000004722630100,terminal,0.34999999999999998,50,0.4325,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 340000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,340000,0,0.000489012905,0,4,False,True,0,0,0,340000,0,False,-1,2,0
100000004722765100,transit,0.72199999999999998,47,0.67400000000000004,"Двусторонний поток: out/in=9.93, цикл=0; вх 230000 KZT/1 перев.; исх 2.2845e+06 KZT/9 перев.",1,3,230000,2284500,0.00057800415199999995,9.9326086956521742,3,False,False,0,0,5.8255174e-05,-2054500,0,False,9,1,9
100000004723755100,peripheral,0.10000000000000001,3,0.10100000000000001,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/1; перев. 0/5,0,1,0,95000,0.000284037286,-1,0,True,False,0,0,0,-95000,0,False,-1,0,5
100000004726132100,peripheral,0.10000000000000001,0,0.37369999999999998,Недостаточно структурных признаков; вх 349000 KZT/1 перев.; исх 24000 KZT/2 перев.,1,1,349000,24000,0.00031475193999999998,0.068767908309455589,3,False,False,0,0,1.9220244999999999e-05,325000,0,False,5.5,1,2
100000004732589100,terminal,0.90600000000000003,11,0.4027,Гипотеза терминала: исходящие не наблюдаются; вх 227520 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,227520,0,0.000391657327,0,2,False,False,0,0,0,227520,0,False,-1,1,0
100000004737477100,transit,0.60999999999999999,0,0.45390000000000003,"Признаки транзита: out/in=0.817, цикл=0; вх 49598 KZT/3 перев.; исх 40500 KZT/3 перев.",2,1,49598,40500,0.00029073552699999998,0.81656518408000323,1,False,False,0,0,1.9220244999999999e-05,9098,1,False,2,3,3
100000004737764100,terminal,0.97399999999999998,3,0.48080000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 600000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,600000,0,0.00067216670199999999,0,3,False,False,0,0,0,600000,0,False,-1,1,0
100000004739664100,transit,0.62,1,0.3478,"Признаки транзита: out/in=0.833, цикл=0; вх 12000 KZT/1 перев.; исх 10000 KZT/1 перев.",1,1,12000,10000,0.00028653698199999997,0.83333333333333337,1,False,False,0,0,1.3870279999999999e-06,2000,1,False,-1,1,1
100000004741837100,terminal,0.66800000000000004,4,0.20830000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 25596 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,25596,0,0.00028677121600000001,0,1,False,False,0,0,0,25596,1,False,-1,1,0
100000004744306100,transit,0.68500000000000005,19,0.61539999999999995,"Двусторонний поток: out/in=1.33, цикл=0; вх 69000 KZT/1 перев.; исх 92000 KZT/3 перев.",1,2,69000,92000,0.00045801164899999998,1.3333333333333333,1,False,False,0,0,3.9233076999999999e-05,-23000,1,False,6,1,3
100000004746397100,peripheral,0.10000000000000001,5,0.18790000000000001,Недостаточно структурных признаков; вх 219520 KZT/1 перев.; исх 7500 KZT/1 перев.,1,1,219520,7500,0.00029109281400000001,0.034165451895043733,3,False,False,0,0,0,212020,0,False,-1,1,1
100000004747154100,terminal,0.34999999999999998,2,0.33329999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 67000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,67000,0,0.00033051359000000003,0,4,False,True,0,0,0,67000,0,False,-1,1,0
100000004750321100,terminal,0.75700000000000001,7,0.30080000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 50185 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,50185,0,0.00031080563100000002,0,3,False,False,0,0,0,50185,0,False,-1,2,0
100000004750897100,terminal,0.55700000000000005,15,0.30309999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00048681153100000002,0,3,False,False,0,0,0,10000,0,False,-1,1,0
100000004756901100,terminal,0.87,4,0.33810000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 153248 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,153248,0,0.00030924692100000001,0,2,False,False,0,0,0,153248,0,False,-1,1,0
100000004759121100,consolidator,0.496,0,0.91549999999999998,"Признаки консолидации: 6 плательщиков, seed=1; вх 710000 KZT/10 перев.; исх 312000 KZT/6 перев.",6,2,710000,312000,0.0014177577780000001,0.43943661971830988,1,False,False,0,0,7.7079125e-05,398000,1,True,0,10,6
100000004765639100,transit,0.89500000000000002,0,0.42649999999999999,"Двусторонний поток: out/in=2.2, цикл=1; вх 5000 KZT/1 перев.; исх 11000 KZT/2 перев.",1,2,5000,11000,0.00035959543,2.2000000000000002,2,False,False,0,0,0,-6000,0,True,0,1,2
100000004770073100,transit,0.71899999999999997,0,0.29970000000000002,"Признаки транзита: out/in=1, цикл=0; вх 5462.4 KZT/1 перев.; исх 5466.97 KZT/1 перев.",1,1,5462.3999999999996,5466.9700000000003,0.00028625711199999998,1.0008366285881665,3,False,False,0,0,1.9220244999999999e-05,-4.5700000000006185,0,False,0,1,1
100000004777215100,terminal,0.34999999999999998,22,0.37,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 60000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,60000,0,0.00046233473000000002,0,4,False,True,0,0,0,60000,0,False,-1,1,0
100000004779204100,transit,0.34000000000000002,0,0.35699999999999998,"Двусторонний поток: out/in=0.657, цикл=0; вх 30450 KZT/1 перев.; исх 20000 KZT/2 перев.",1,1,30450,20000,0.00028574025799999998,0.65681444991789817,3,False,False,0,0,1.9220244999999999e-05,10450,0,False,0,1,2
100000004780083100,terminal,0.34999999999999998,60,0.18029999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 9999 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,9999,0,0.00029180093899999998,0,4,False,True,0,0,0,9999,0,False,-1,1,0
100000004780327100,terminal,0.34999999999999998,18,0.1787,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 12000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,12000,0,0.00029041673599999998,0,4,False,True,0,0,0,12000,0,False,-1,1,0
100000004783447100,terminal,0.67300000000000004,1,0.2356,Гипотеза терминала: исходящие не наблюдаются; вх 26200 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,26200,0,0.00028949495499999998,0,1,False,False,0,0,0,26200,1,False,-1,1,0
100000004784224100,transit,0.58999999999999997,24,0.495,"Двусторонний поток: out/in=4.26, цикл=0; вх 23500 KZT/2 перев.; исх 100000 KZT/1 перев.",1,1,23500,100000,0.00030314046700000001,4.2553191489361701,1,False,False,0,0,1.9814700000000001e-07,-76500,1,False,5,2,1
100000004788983100,terminal,0.34999999999999998,0,0.31509999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 27000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,27000,0,0.00036737627700000002,0,4,False,True,0,0,0,27000,0,False,-1,1,0
100000004790991100,terminal,0.91200000000000003,4,0.3856,Гипотеза терминала: исходящие не наблюдаются; вх 239413 KZT/4 перев.; исх 0 KZT/0 перев.,1,0,239413,0,0.00030960918599999999,0,1,False,False,0,0,0,239413,1,False,-1,4,0
100000004791226100,terminal,0.34999999999999998,0,0.34150000000000003,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00053825664899999999,0,4,False,True,0,0,0,20000,0,False,-1,1,0
100000004792397100,terminal,0.79600000000000004,1,0.32290000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 73520 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,73520,0,0.00029935208799999999,0,1,False,False,0,0,0,73520,1,False,-1,1,0
100000004797167100,terminal,0.34999999999999998,20,0.36570000000000003,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 31000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,31000,0,0.00054831091300000002,0,4,False,True,0,0,0,31000,0,False,-1,1,0
100000004798515100,terminal,0.34999999999999998,12,0.38919999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 200000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,200000,0,0.000361781485,0,4,False,True,0,0,0,200000,0,False,-1,2,0
100000004800452100,terminal,0.34999999999999998,5,0.32429999999999998,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 6544.53 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,6544.5299999999997,0,0.00060410584800000004,0,4,False,True,0,0,0,6544.5299999999997,0,False,-1,1,0
100000004800648100,terminal,0.34999999999999998,12,0.35970000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 131000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,131000,0,0.000334959736,0,4,False,True,0,0,0,131000,0,False,-1,1,0
100000004806903100,terminal,0.61699999999999999,3,0.33289999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 18000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,18000,0,0.00053037255900000003,0,2,False,False,0,0,0,18000,0,False,-1,1,0
100000004813068100,peripheral,0.10000000000000001,24,0.13850000000000001,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/3; перев. 0/5,0,3,0,297000,0.000284037286,-1,0,True,False,0,0,0,-297000,0,False,-1,0,5
100000004816564100,peripheral,0.10000000000000001,15,0.40310000000000001,Недостаточно структурных признаков; вх 285480 KZT/1 перев.; исх 5000 KZT/1 перев.,1,1,285480,5000,0.00037415910200000002,0.017514361776656859,2,False,False,0,0,1.9220244999999999e-05,280480,0,False,1,1,1
100000004820260100,transit,0.95199999999999996,15,0.75139999999999996,"Признаки транзита: out/in=0.92, цикл=1; вх 234200 KZT/12 перев.; исх 215350 KZT/10 перев.",1,3,234200,215350,0.0014002624170000001,0.91951323654995731,2,False,False,0,0,3.9034930000000003e-05,18850,0,True,0,12,10
100000004825069100,terminal,0.68899999999999995,1,0.23580000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 30000 KZT/4 перев.; исх 0 KZT/0 перев.,1,0,30000,0,0.00029414948099999998,0,2,False,False,0,0,0,30000,0,False,-1,4,0
100000004840086100,terminal,0.34999999999999998,0,0.40770000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 100000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,100000,0,0.000535941884,0,4,False,True,0,0,0,100000,0,False,-1,2,0
100000004841728100,terminal,0.76100000000000001,1,0.29530000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 52208 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,52208,0,0.00029491262900000002,0,1,False,False,0,0,0,52208,1,False,-1,1,0
100000004847758100,distributor,0.58599999999999997,3,0.75519999999999998,"Признаки распределения: 15 получателей, hub=0; вх 115171 KZT/4 перев.; исх 488800 KZT/23 перев.",4,15,115171,488800,0.00030306622199999998,4.2441239548150138,1,False,False,0,0,0.00086946838399999996,-373629,1,True,5,4,23
100000004848236100,terminal,0.34999999999999998,0,0.22459999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 7500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,7500,0,0.00030718700599999997,0,4,False,True,0,0,0,7500,0,False,-1,1,0
100000004850609100,terminal,0.34999999999999998,0,0.23780000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00031131651600000001,0,4,False,True,0,0,0,10000,0,False,-1,1,0
100000004856746100,terminal,0.34999999999999998,34,0.2326,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00029838036000000002,0,4,False,True,0,0,0,20000,0,False,-1,1,0
100000004877085100,transit,0.55000000000000004,13,0.4708,"Двусторонний поток: out/in=3.82, цикл=0; вх 25000 KZT/1 перев.; исх 95600 KZT/9 перев.",1,3,25000,95600,0.00029322277699999998,3.8239999999999998,3,False,False,0,0,5.7660734000000001e-05,-70600,0,False,0,1,9
100000004889043100,terminal,0.92200000000000004,0,0.32650000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 272000 KZT/4 перев.; исх 0 KZT/0 перев.,2,0,272000,0,0.00029687077099999998,0,3,False,False,0,0,0,272000,0,False,-1,4,0
100000004890713100,terminal,0.34999999999999998,7,0.26569999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 40485 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,40485,0,0.00029907689899999999,0,4,False,True,0,0,0,40485,0,False,-1,1,0
100000004891562100,terminal,0.34999999999999998,18,0.35620000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 103400 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,103400,0,0.00033900687700000001,0,4,False,True,0,0,0,103400,0,False,-1,1,0
100000004892144100,peripheral,0.10000000000000001,24,0.49790000000000001,Недостаточно структурных признаков; вх 4.5e+06 KZT/7 перев.; исх 180300 KZT/1 перев.,2,1,4500000,180300,0.002956560338,0.040066666666666667,3,False,False,2.2141529000000001e-05,0.36305441268200001,0,4319700,0,True,4,7,1
100000004904960100,terminal,0.69899999999999995,0,0.3851,Гипотеза терминала: исходящие не наблюдаются; вх 32000 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,32000,0,0.00077305573000000004,0,2,False,False,0,0,0,32000,0,False,-1,2,0
100000004905207100,terminal,0.94499999999999995,14,0.42780000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 380000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,380000,0,0.00043163102699999997,0,2,False,False,0,0,0,380000,0,False,-1,1,0
100000004906181100,distributor,0.51600000000000001,36,0.57379999999999998,"Признаки распределения: 7 получателей, hub=0; вх 100000 KZT/1 перев.; исх 2.47342e+06 KZT/33 перев.",1,7,100000,2473417.9100000001,0.00028725135700000001,24.734179100000002,3,False,False,0,0,0.00013454171200000001,-2373417.9100000001,0,False,4,1,33
100000004908173100,terminal,0.34999999999999998,2,0.27550000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 21000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,21000,0,0.00031908352099999999,0,4,False,True,0,0,0,21000,0,False,-1,1,0
100000004911971100,terminal,0.34999999999999998,36,0.19789999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 35000 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,35000,0,0.00028749231400000002,0,4,False,True,0,0,0,35000,0,False,-1,3,0
100000004917367100,terminal,0.84799999999999998,5,0.2828,Гипотеза терминала: исходящие не наблюдаются; вх 120000 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,120000,0,0.00029242602100000001,0,3,False,False,0,0,0,120000,0,False,-1,2,0
100000004921657100,transit,0.65500000000000003,3,0.37090000000000001,"Двусторонний поток: out/in=2.67, цикл=0; вх 8300 KZT/1 перев.; исх 22190 KZT/1 перев.",1,1,8300,22190,0.00035920839300000002,2.6734939759036145,3,False,False,0,0,0,-13890,0,False,0,1,1
100000004931931100,transit,0.52800000000000002,0,0.40810000000000002,"Двусторонний поток: out/in=1.88, цикл=0; вх 23938 KZT/1 перев.; исх 45000 KZT/1 перев.",1,1,23938,45000,0.00029023084099999999,1.8798562954298605,3,False,False,0,0,1.9220244999999999e-05,-21062,0,False,3,1,1
100000004948177100,terminal,0.95399999999999996,4,0.45979999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 437163 KZT/8 перев.; исх 0 KZT/0 перев.,3,0,437163,0,0.00041965056100000002,0,1,False,False,0,0,0,437163,1,False,-1,8,0
100000004950490100,terminal,0.55700000000000005,10,0.25719999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00032881437499999999,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000004959752100,terminal,0.64400000000000002,3,0.3679,Гипотеза терминала: исходящие не наблюдаются; вх 22200 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,22200,0,0.00077956819999999997,0,3,False,False,0,0,0,22200,0,False,-1,1,0
100000004962193100,terminal,0.98599999999999999,0,0.48609999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 900468 KZT/11 перев.; исх 0 KZT/0 перев.,8,0,900468,0,0.00065327080100000001,0,2,False,False,0,0,0,900468,0,False,-1,11,0
100000004970752100,terminal,0.55700000000000005,0,0.33939999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00073801520100000002,0,3,False,False,0,0,0,10000,0,False,-1,1,0
100000004971871100,peripheral,0.10000000000000001,59,0.35870000000000002,Недостаточно структурных признаков; seed: вход неполон; контрагенты 1/1; перев. 3/1,1,1,25400,5650,0.00073695363999999998,-1,0,True,False,0,0,0,19750,0,True,2,3,1
100000004975919100,transit,0.38100000000000001,6,0.3871,"Двусторонний поток: out/in=0.671, цикл=0; вх 22351 KZT/1 перев.; исх 15000 KZT/2 перев.",1,2,22351,15000,0.00028854896600000001,0.67111091226343345,3,False,False,0,0,3.8440489000000002e-05,7351,0,False,-1,1,2
100000004976946100,terminal,0.34999999999999998,41,0.36830000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 246000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,246000,0,0.00031773949199999997,0,4,False,True,0,0,0,246000,0,False,-1,1,0
100000004979264100,terminal,0.34999999999999998,2,0.34210000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 39800 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,39800,0,0.000409045617,0,4,False,True,0,0,0,39800,0,False,-1,1,0
100000004979283100,terminal,0.72299999999999998,7,0.26469999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 40132 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,40132,0,0.00029888584600000002,0,3,False,False,0,0,0,40132,0,False,-1,1,0
100000004979498100,peripheral,0.10000000000000001,52,0.57120000000000004,Недостаточно структурных признаков; вх 700000 KZT/2 перев.; исх 200000 KZT/1 перев.,1,1,700000,200000,0.0013196649920000001,0.2857142857142857,2,False,False,0,0,7.92587e-07,500000,0,True,0,2,1
100000004981068100,terminal,0.34999999999999998,6,0.28120000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00037667231900000001,0,4,False,True,0,0,0,10000,0,False,-1,1,0
100000004984689100,terminal,0.76400000000000001,6,0.26340000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 53030 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,53030,0,0.00029474170200000002,0,3,False,False,0,0,0,53030,0,False,-1,1,0
100000004988240100,terminal,0.34999999999999998,0,0.33210000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00052679851699999997,0,4,False,True,0,0,0,20000,0,False,-1,1,0
100000004991593100,terminal,0.34999999999999998,6,0.3276,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 45000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,45000,0,0.00035290508600000002,0,4,False,True,0,0,0,45000,0,False,-1,2,0
100000004991812100,terminal,0.55700000000000005,23,0.26740000000000003,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00034453727999999998,0,3,False,False,0,0,0,10000,0,False,-1,1,0
100000004993576100,terminal,0.878,15,0.37019999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 167000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,167000,0,0.00033675671700000002,0,2,False,False,0,0,0,167000,0,False,-1,1,0
100000004997515100,consolidator,0.36899999999999999,2,0.70569999999999999,"Признаки консолидации: 4 плательщиков, seed=0; вх 395000 KZT/4 перев.; исх 54500 KZT/4 перев.",4,4,395000,54500,0.00035460764500000003,0.13797468354430381,3,False,False,0,0,8.9562377000000005e-05,340500,0,False,6.5,4,4
100000005008589100,terminal,0.72799999999999998,0,0.27389999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 42806.7 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,42806.68,0,0.000301433187,0,3,False,False,0,0,0,42806.68,0,False,-1,1,0
100000005010159100,terminal,0.34999999999999998,6,0.32619999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 7092 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,7092,0,0.00061044298199999997,0,4,False,True,0,0,0,7092,0,False,-1,1,0
100000005017150100,peripheral,0.10000000000000001,78,0,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/0; перев. 0/0,0,0,0,0,0.000284037286,-1,0,True,False,0,0,0,0,0,False,-1,0,0
100000005022552100,peripheral,0.10000000000000001,4,0.28470000000000001,Недостаточно структурных признаков; вх 241000 KZT/3 перев.; исх 5000 KZT/1 перев.,1,1,241000,5000,0.00035574598999999998,0.020746887966804978,3,False,False,0,0,0,236000,0,False,12,3,1
100000005022964100,terminal,0.63,3,0.2777,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00032555357200000001,0,2,False,False,0,0,0,20000,0,False,-1,1,0
100000005025629100,terminal,0.34999999999999998,5,0.2306,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 5227 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5227,0,0.00031242919400000001,0,4,False,True,0,0,0,5227,0,False,-1,1,0
100000005030592100,terminal,0.55700000000000005,15,0.14680000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00028719413799999999,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000005031696100,transit,0.70899999999999996,51,0.60399999999999998,"Двусторонний поток: out/in=23, цикл=0; вх 5000 KZT/1 перев.; исх 115000 KZT/3 перев.",1,2,5000,115000,0.000536484717,23,2,False,False,0,0,9.5903076000000001e-05,-110000,0,False,4,1,3
100000005032294100,terminal,0.55700000000000005,14,0.2853,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00038989660799999999,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000005034574100,terminal,0.91800000000000004,65,0.44590000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 258816 KZT/16 перев.; исх 0 KZT/0 перев.,1,0,258816,0,0.00042264457899999998,0,1,False,False,0,0,0,258816,1,False,-1,16,0
100000005037490100,transit,0.86599999999999999,13,0.55730000000000002,"Двусторонний поток: out/in=2, цикл=1; вх 15000 KZT/1 перев.; исх 30000 KZT/3 перев.",1,2,15000,30000,0.00032139477999999999,2,3,False,False,0,0,1.9418390999999999e-05,-15000,0,True,0,1,3
100000005041147100,terminal,0.34999999999999998,0,0.31430000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00053059318999999999,0,4,False,True,0,0,0,10000,0,False,-1,1,0
100000005041905100,transit,0.70899999999999996,1,0.4173,"Двусторонний поток: out/in=216, цикл=1; вх 5000 KZT/1 перев.; исх 1.08035e+06 KZT/5 перев.",1,1,5000,1080351,0.00028481195700000002,216.0702,3,False,False,0,0,0,-1075351,0,True,-1,1,5
100000005042822100,terminal,0.34999999999999998,31,0.4501,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 1e+06 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,1000000,0,0.00044985951100000001,0,4,False,True,0,0,0,1000000,0,False,-1,1,0
100000005048668100,transit,0.73199999999999998,6,0.51270000000000004,"Двусторонний поток: out/in=9.56, цикл=1; вх 16668 KZT/2 перев.; исх 159400 KZT/11 перев.",2,8,16668,159400,0.00028699417799999999,9.5632349412047031,3,False,False,0,0,3.8044194999999997e-05,-142732,0,True,3,2,11
